"Start.Date","End.Date","Response.Type","ip","Progress","Duration..in.seconds.","Finished","Recorded.Date","Response.ID","Recipient.Last.Name","Recipient.First.Name","Recipient.Email","External.Data.Reference","Location.Latitude","Location.Longitude","Distribution.Channel","User.Language","consent","state","gender","age","pid_3...Selected.Choice","pid_3...Other..please.specify....Text","pid_rep","pid_dem","pid_ind","roulette_pilot_...Age","roulette_pilot_...Gender","roulette_pilot_...Race.ethnicity","roulette_pilot_...Religion","trump_masks","date","color_box","latino","race...Selected.Choice","race...Other...Text","education","sleep","prosthetic","blind","deaf","gang_resp","gang_fam","hits","sincerity","roulette_pid","randomization_1","ResponseId","geonames.countryCode","geonames.countryName","geonames.lat","geonames.lng","tzwhere.timezone","abuseipdb.bad_isp","abuseipdb.categories","abuseipdb.reports","abuseipdb.total","abuseipdb.trusted_isp","abuseipdb.version","abuseipdb.city","abuseipdb.country","abuseipdb.host_name","abuseipdb.postal_code","apivoid.information.reverse_dns","apivoid.information.continent_code","apivoid.information.continent_name","apivoid.information.country_code","apivoid.information.country_name","apivoid.information.region_name","apivoid.information.city_name","apivoid.information.latitude","apivoid.information.longitude","apivoid.information.isp","apivoid.blacklists.detections","apivoid.blacklists.engines_count","apivoid.blacklists.detection_rate","apivoid.blacklists.scantime","censys.location.country","shodan.area_code","shodan.hostnames","shodan.country_name","shodan.vulns","shodan.longitude","shodan.city","shodan.country_code","shodan.latitude","shodan.ports","virustotal.country","virustotal.verbose_msg","virustotal.detected_urls","ip_new","maxmind.city.names.en","maxmind.country.iso_code","maxmind.country.names.en","maxmind.location.latitude","maxmind.location.longitude","maxmind.location.metro_code","maxmind.postal.code","maxmind.registered_country.names.en","maxmind.traits.ip_address","pollname","platform","apivoid.anonymity.is_vpn","blacklisted","missing_ip","duplicated","foreign_ip","funny_ip","counts","troll_count_2","untrustworthy"
"7/11/20 13:38","7/11/20 13:45",0,"73.122.214.132",100,378,1,"7/11/20 13:45","R_1ODFJdcgFg928jw",NA,NA,NA,NA,33.75849915,-84.18299866,"anonymous","EN",1,11,1,4,2,"",1,NA,NA,1,2,1,1,6,"7/11/20","Lilac",2,"2",NA,5,0,FALSE,TRUE,TRUE,TRUE,TRUE,2,2,"dem","congress","R_BqX6Gpd3JVZ7qbD",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c-73-122-214-132.hsd1.ga.comcast.net",NA,"North America","US","United States of America","Georgia","Stone Mountain",33.80815887,-84.17019653,"Comcast Cable Communications LLC",0,88,"0%",0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"73.122.214.132","Stone Mountain","US","United States",33.7585,-84.183,524,30088,"United States","73.122.214.132","July 2020 Study","MTurk",NA,0,FALSE,TRUE,FALSE,TRUE,4,TRUE,TRUE
"7/11/20 13:31","7/11/20 13:45",0,"104.128.113.35",100,812,1,"7/11/20 13:45","R_3GpkFnCo1lVA3Ow",NA,NA,NA,NA,37.75100708,-97.8219986,"anonymous","EN",1,11,1,3,2,"",1,NA,NA,1,2,3,1,6,"7/11/20","The color of the box above is purple",2,"1",NA,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,4,"dem","congress","R_3GpkFnCo1lVA3Ow",NA,NA,NA,NA,"America/Denver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North America","US","United States of America","Colorado","Boulder",40.03410721,-105.3054504,"HT",0,88,"0%",0.48,NA,NA,NA,"United States",NA,-97.822,NA,"US",37.751,"8064|195|6664|2086|5800|9295|50000|4369|55442|5555|9981|3389|37215","US","IP address in dataset",NA,"104.128.113.35",NA,"US","United States",37.751,-97.822,NA,NA,"United States","104.128.113.35","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"7/11/20 13:35","7/11/20 13:45",0,"99.62.38.194",100,593,1,"7/11/20 13:45","R_2zdzASFkRoVx1hj",NA,NA,NA,NA,39.78010559,-86.05570221,"anonymous","EN",1,15,1,3,2,"",1,NA,NA,2,2,1,1,5,"7/11/20","Azure",1,"1,2",NA,6,0,FALSE,FALSE,FALSE,TRUE,FALSE,2,2,"rep","congress","R_2zdzASFkRoVx1hj",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99-62-38-194.lightspeed.iplsin.sbcglobal.net",NA,"North America","US","United States of America","Indiana","Indianapolis",39.76837921,-86.15804291,"AT&T Corp.",0,88,"0%",1.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","IP address in dataset",NA,"99.62.38.194","Indianapolis","US","United States",39.7801,-86.0557,527,46219,"United States","99.62.38.194","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE
"7/11/20 13:40","7/11/20 13:45",0,"50.106.192.18",100,289,1,"7/11/20 13:45","R_1LpbY0gR0jXi6w6",NA,NA,NA,NA,40.47979736,-88.99220276,"anonymous","EN",1,14,2,3,1,"",NA,2,NA,1,1,3,1,6,"7/11/20","area",2,"1",NA,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,"dem","obama","R_1LpbY0gR0jXi6w6",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North America","US","United States of America","Illinois","Pontiac",40.88087082,-88.62978363,"Frontier Communications of America Inc.",0,88,"0%",0.64,NA,NA,NA,"United States",NA,-89.0669,"Bloomington","US",40.4424,"4567",NA,"Missing IP address",NA,"50.106.192.18","Bloomington","US","United States",40.4424,-89.0669,675,61705,"United States","50.106.192.18","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"7/11/20 13:42","7/11/20 13:45",0,"68.104.87.122",100,190,1,"7/11/20 13:45","R_10MfjLAEdun37hB",NA,NA,NA,NA,36.11500549,-115.2164993,"anonymous","EN",1,5,1,3,2,"",1,NA,NA,1,2,1,1,8,"12/6/2020/","blue color",1,"2",NA,6,0,TRUE,TRUE,TRUE,TRUE,TRUE,NA,3,"rep","obama","R_1BRbHatSLSs0xL5",NA,NA,NA,NA,"America/Los_Angeles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ip68-104-87-122.lv.lv.cox.net",NA,"North America","US","United States of America","Nevada","Las Vegas",36.17496872,-115.1372223,"Cox Communications",0,88,"0%",0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"68.104.87.122","Las Vegas","US","United States",36.129,-115.2765,839,89117,"United States","68.104.87.122","July 2020 Study","MTurk",NA,0,FALSE,TRUE,FALSE,TRUE,5,TRUE,TRUE
"7/11/20 13:28","7/11/20 13:45",0,"68.41.94.151",100,1010,1,"7/11/20 13:45","R_UXVPca6WdUdwUDf",NA,NA,NA,NA,43.02130127,-85.60639954,"anonymous","EN",1,23,1,4,2,"",1,NA,NA,2,2,1,1,6,"7/11/20","blue",2,"2",NA,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,3,5,"dem","congress","R_UXVPca6WdUdwUDf",NA,NA,NA,NA,"America/Detroit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c-68-41-94-151.hsd1.mi.comcast.net",NA,"North America","US","United States of America","Michigan","Grand Rapids",42.96335983,-85.66809082,"Comcast Cable Communications LLC",0,88,"0%",0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"68.41.94.151","Grand Rapids","US","United States",43.0213,-85.6064,563,49525,"United States","68.41.94.151","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"7/11/20 13:17","7/11/20 13:45",0,"104.200.131.30",100,1695,1,"7/11/20 13:45","R_1k1e2WuCgoLPNWE",NA,NA,NA,NA,40.75450134,-111.8830032,"anonymous","EN",1,46,1,5,1,"",NA,1,NA,2,2,3,1,5,"7/11/20","Colour",2,"1",NA,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,"rep","obama","R_1k1e2WuCgoLPNWE",NA,NA,NA,NA,"America/New_York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North America","US","United States of America","Utah","Salt Lake City",40.75397873,-111.8817215,"Total Server Solutions L.L.C.",1,88,"1%",0.58,NA,NA,NA,"United States",NA,-111.883,"Salt Lake City","US",40.7545,"500","ZZ","IP address in dataset",NA,"104.200.131.30","Salt Lake City","US","United States",40.7545,-111.883,770,84111,"United States","104.200.131.30","July 2020 Study","MTurk",NA,1,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE
"7/11/20 13:37","7/11/20 13:45",0,"47.227.81.164",100,517,1,"7/11/20 13:45","R_2XhzfUznkGJpoPR",NA,NA,NA,NA,39.82380676,-86.14070129,"anonymous","EN",1,49,2,4,1,"",NA,1,NA,1,1,3,1,5,"7/11/20","RECTANGULAR",1,"1",NA,5,0,FALSE,FALSE,FALSE,TRUE,TRUE,2,3,"dem","obama","R_2aDcYnBwwYnZiJi",NA,NA,NA,NA,"America/Toronto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"047-227-081-164.res.spectrum.com",NA,"North America","US","United States of America","Indiana","Indianapolis",39.76837921,-86.15804291,"Charter Communications Inc",0,88,"0%",0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"47.227.81.164","Indianapolis","US","United States",39.8238,-86.1407,527,46205,"United States","47.227.81.164","July 2020 Study","MTurk",NA,0,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE
"7/11/20 13:30","7/11/20 13:46",0,"24.151.88.221",100,925,1,"7/11/20 13:46","R_cJ7y6hUk1NKpSCJ",NA,NA,NA,NA,41.92790222,-73.06939697,"anonymous","EN",1,7,2,3,1,"",NA,1,NA,1,1,3,1,5,"7/12/20","rectangular",2,"1",NA,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,"rep","congress","R_cJ7y6hUk1NKpSCJ",NA,NA,NA,NA,"America/New_York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"024-151-088-221.res.spectrum.com",NA,"North America","US","United States of America","Connecticut","Winsted",41.92121124,-73.060112,"Charter Communications Inc",0,88,"0%",0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","IP address in dataset",NA,"24.151.88.221","Winsted","US","United States",41.9279,-73.0694,533,6098,"United States","24.151.88.221","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"7/11/20 13:41","7/11/20 13:46",0,"66.214.164.217",100,254,1,"7/11/20 13:46","R_3Estv4ZaOKK06Nl",NA,NA,NA,NA,34.01100159,-118.114502,"anonymous","EN",1,5,2,5,2,"",1,NA,NA,2,1,1,1,6,"7/11/20","book",1,"2",NA,6,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,"rep","obama","R_3Estv4ZaOKK06Nl",NA,NA,NA,NA,"America/Los_Angeles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"066-214-164-217.res.spectrum.com",NA,"North America","US","United States of America","California","Monterey Park",34.06251144,-118.1228485,"Charter Communications Inc",0,88,"0%",0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"66.214.164.217","Montebello","US","United States",34.011,-118.1145,803,90640,"United States","66.214.164.217","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,5,TRUE,TRUE
"7/11/20 13:39","7/11/20 13:46",0,"104.131.176.234",100,423,1,"7/11/20 13:46","R_BEbfpjlwlOVRlSx",NA,NA,NA,NA,40.83639526,-74.14029694,"anonymous","EN",1,24,2,3,1,"",NA,1,NA,2,2,3,1,6,"7/11/20","color",2,"2",NA,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,"rep","congress","R_BEbfpjlwlOVRlSx",NA,NA,NA,NA,"America/New_York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North America","US","United States of America","New York","New York City",40.71993637,-74.00501251,"DigitalOcean LLC",2,88,"2%",0.58,NA,NA,NA,"United States",NA,-74.1403,"Clifton","US",40.8364,"80|443","US","IP address in dataset","{'total': 79, 'url': 'http://104.131.176.234/api/test?798164209161', 'scan_date': '2020-07-08 17:36:40', 'positives': 1}|{'total': 64, 'url': 'http://bjsoft.duckdns.org/', 'scan_date': '2017-04-14 18:57:28', 'positives': 1}","104.131.176.234","Clifton","US","United States",40.8364,-74.1403,501,7014,"United States","104.131.176.234","July 2020 Study","MTurk",NA,1,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE
"7/11/20 13:30","7/11/20 13:46",0,"73.60.1.75",100,957,1,"7/11/20 13:46","R_2YEsIhPzdb9ckEY",NA,NA,NA,NA,41.5480957,-73.00119781,"anonymous","EN",1,7,2,3,1,"",NA,1,NA,1,1,3,1,5,"7/12/20","rectangular",2,"1",NA,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,"dem","obama","R_2YEsIhPzdb9ckEY",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c-73-60-1-75.hsd1.nh.comcast.net",NA,"North America","US","United States of America","Connecticut","Waterbury",41.55815125,-73.05149841,"Comcast Cable Communications LLC",0,88,"0%",0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"73.60.1.75","Waterbury","US","United States",41.5774,-73.0245,533,6704,"United States","73.60.1.75","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"7/11/20 13:21","7/11/20 13:46",0,"75.142.52.13",100,1502,1,"7/11/20 13:46","R_6MDvJBxllx9C41z",NA,NA,NA,NA,34.14239502,-118.1257019,"anonymous","EN",1,5,1,3,3,"",NA,NA,2,2,2,3,1,5,"7/11/20","color",2,"1",NA,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,"rep","congress","R_6MDvJBxllx9C41z",NA,NA,NA,NA,"America/Los_Angeles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"075-142-052-013.biz.spectrum.com",NA,"North America","US","United States of America","California","Pasadena",34.14778137,-118.1445236,"Charter Communications Inc",0,88,"0%",0.6,NA,NA,"075-142-052-013.biz.spectrum.com","United States",NA,-118.1257,"Pasadena","US",34.1424,"443","US","IP address in dataset",NA,"75.142.52.13","Pasadena","US","United States",34.1424,-118.1257,803,91106,"United States","75.142.52.13","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"7/11/20 13:41","7/11/20 13:47",0,"98.206.14.169",100,317,1,"7/11/20 13:47","R_uly7KsyHLVkLQQx",NA,NA,NA,NA,42.04870605,-87.89050293,"anonymous","EN",1,33,1,4,2,"",1,NA,NA,1,2,3,2,8,"7/11/20","COLOR",2,"1",NA,6,0,TRUE,FALSE,TRUE,TRUE,TRUE,2,4,"rep","obama","R_uly7KsyHLVkLQQx",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c-98-206-14-169.hsd1.il.comcast.net",NA,"North America","US","United States of America","Illinois","Schaumburg",42.03335953,-88.08341217,"Comcast Cable Communications LLC",0,88,"0%",0.59,NA,NA,"c-98-206-14-169.hsd1.il.comcast.net","United States",NA,-87.8905,"Des Plaines","US",42.0487,"443|21",NA,"Missing IP address",NA,"98.206.14.169","Des Plaines","US","United States",42.0487,-87.8905,602,60016,"United States","98.206.14.169","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,4,TRUE,TRUE
"7/11/20 13:42","7/11/20 13:47",0,"63.117.151.101",100,299,1,"7/11/20 13:47","R_3yOLCgWWmnKt6jD",NA,NA,NA,NA,40.78759766,-74.05999756,"anonymous","EN",1,33,2,5,1,"",NA,1,NA,2,1,3,1,5,"11/7/20","square",1,"1",NA,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,"dem","congress","R_3yOLCgWWmnKt6jD",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North America","US","United States of America","Maryland","Silver Spring",39.06504059,-76.98149872,"Global Connect LLC",0,88,"0%",0.54,NA,NA,NA,"United States",NA,-74.1112,"Ridgewood","US",40.9864,"10000",NA,"Missing IP address",NA,"63.117.151.101","Prospect Heights","US","United States",42.1097,-87.9399,602,60070,"United States","63.117.151.101","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"7/11/20 13:44","7/11/20 13:47",0,"47.220.3.30",100,202,1,"7/11/20 13:47","R_1OYKDHijcnysBJD",NA,NA,NA,NA,30.3052063,-95.4552002,"anonymous","EN",1,45,1,3,2,"",1,NA,NA,1,2,1,1,5,"7/11/20","word",2,"2",NA,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,5,"rep","congress","R_1OYKDHijcnysBJD",NA,NA,NA,NA,"America/Toronto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47-220-3-30.cnrocmta01.res.dyn.suddenlink.net",NA,"North America","US","United States of America","Texas","Conroe",30.31188011,-95.45604706,"Suddenlink Communications",0,88,"0%",0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"47.220.3.30","Conroe","US","United States",30.3052,-95.4552,618,77301,"United States","47.220.3.30","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"7/11/20 13:31","7/11/20 13:48",0,"73.85.234.43",100,1052,1,"7/11/20 13:48","R_3EZtHVfH4rZGe1W",NA,NA,NA,NA,26.71650696,-80.06790161,"anonymous","EN",1,10,1,3,2,"",1,NA,NA,1,2,2,3,5,"7/11/20","colour",1,"2",NA,5,0,FALSE,TRUE,TRUE,TRUE,TRUE,1,2,"rep","obama","R_3EZtHVfH4rZGe1W",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c-73-85-234-43.hsd1.fl.comcast.net",NA,"North America","US","United States of America","Florida","West Palm Beach",26.71533966,-80.05336761,"Comcast Cable Communications LLC",0,88,"0%",0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","IP address in dataset",NA,"73.85.234.43","West Palm Beach","US","United States",26.7165,-80.0679,548,33401,"United States","73.85.234.43","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,4,TRUE,TRUE
"7/11/20 13:45","7/11/20 13:49",0,"38.68.50.117",100,218,1,"7/11/20 13:49","R_24940nmKKOCPq1l",NA,NA,NA,NA,37.75100708,-97.8219986,"anonymous","EN",1,5,1,3,3,"",NA,NA,3,2,1,3,1,5,"11/7/20","square",2,"1",NA,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,"rep","congress","R_24940nmKKOCPq1l",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North America","US","United States of America","Texas","Dallas",32.78305817,-96.80667114,"Cogent Communications Inc",0,88,"0%",0.57,NA,NA,NA,"United States",NA,-97.822,NA,"US",37.751,"3389",NA,"Missing IP address",NA,"38.68.50.117",NA,"US","United States",37.751,-97.822,NA,NA,"United States","38.68.50.117","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"7/11/20 13:30","7/11/20 13:50",0,"45.47.118.95",100,1175,1,"7/11/20 13:50","R_XoKVh7JUhEIv8WZ",NA,NA,NA,NA,43.12249756,-76.12930298,"anonymous","EN",1,5,2,3,1,"",NA,1,NA,1,1,3,1,5,"11/7/20","colour",2,"1",NA,5,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,3,"dem","obama","R_XoKVh7JUhEIv8WZ",NA,NA,NA,NA,"America/New_York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cpe-45-47-118-95.twcny.res.rr.com",NA,"North America","US","United States of America","New York","Clay",43.15055466,-76.19416809,"Charter Communications Inc",0,88,"0%",0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","IP address in dataset",NA,"45.47.118.95","Syracuse","US","United States",43.1189,-76.1271,555,13212,"United States","45.47.118.95","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,5,TRUE,TRUE
"7/11/20 13:48","7/11/20 13:52",0,"73.3.216.2",100,249,1,"7/11/20 13:52","R_2pVvb6GIEo9ZvQ7",NA,NA,NA,NA,39.70669556,-104.9693985,"anonymous","EN",1,6,1,4,1,"",NA,1,NA,2,2,3,1,5,"7/11/20","color",1,"1",NA,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,"rep","obama","R_2pVvb6GIEo9ZvQ7",NA,NA,NA,NA,"America/Denver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c-73-3-216-2.hsd1.co.comcast.net",NA,"North America","US","United States of America","Colorado","Greenwood Village",39.61721039,-104.9508133,"Comcast Cable Communications LLC",0,88,"0%",0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"73.3.216.2","Denver","US","United States",39.6796,-104.9626,751,80210,"United States","73.3.216.2","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"7/11/20 13:45","7/11/20 13:53",0,"68.172.168.86",100,474,1,"7/11/20 13:53","R_27qbk3RweciYRpt",NA,NA,NA,NA,43.17019653,-77.69229889,"anonymous","EN",1,7,2,3,2,"",2,NA,NA,1,2,3,1,6,"7/11/20","color",2,"1",NA,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,"rep","obama","R_27qbk3RweciYRpt",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mta-68-172-168-86.rochester.rr.com",NA,"North America","US","United States of America","New York","Rochester",43.15478134,-77.61556244,"Charter Communications Inc",0,88,"0%",0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"68.172.168.86","Rochester","US","United States",43.2123,-77.6995,538,14626,"United States","68.172.168.86","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"7/11/20 13:43","7/11/20 13:54",0,"73.202.232.120",100,675,1,"7/11/20 13:54","R_23UmKDGofTWLqTH",NA,NA,NA,NA,37.06089783,-122.0197983,"anonymous","EN",1,7,2,4,1,"",NA,1,NA,1,2,3,1,5,"7/11/20","color",1,"2",NA,5,0,FALSE,FALSE,FALSE,TRUE,FALSE,2,5,"rep","congress","R_23UmKDGofTWLqTH",NA,NA,NA,NA,"America/Los_Angeles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c-73-202-232-120.hsd1.ca.comcast.net",NA,"North America","US","United States of America","California","San Jose",37.3393898,-121.8949585,"Comcast Cable Communications LLC",0,88,"0%",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"73.202.232.120","Scotts Valley","US","United States",37.0609,-122.0198,828,95066,"United States","73.202.232.120","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE
"7/11/20 13:47","7/11/20 13:55",0,"173.62.186.95",100,467,1,"7/11/20 13:55","R_2eVFHDsxwZWxfP8",NA,NA,NA,NA,40.08999634,-75.03630066,"anonymous","EN",1,39,1,2,3,"",NA,NA,2,1,2,3,1,4,"7/11/20","color",2,"1",NA,2,0,FALSE,TRUE,FALSE,FALSE,FALSE,2,1,"rep","obama","R_2eVFHDsxwZWxfP8",NA,NA,NA,NA,"America/New_York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pool-173-62-186-95.phlapa.fios.verizon.net",NA,"North America","US","United States of America","Pennsylvania","Philadelphia",39.95233917,-75.16378784,"Verizon Communications Inc.",0,88,"0%",0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"173.62.186.95","Philadelphia","US","United States",40.09,-75.0363,504,19115,"United States","173.62.186.95","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE
"7/11/20 13:54","7/11/20 13:57",0,"67.245.124.203",100,145,1,"7/11/20 13:57","R_3DkhHgpaha0a2Nc",NA,NA,NA,NA,40.75840759,-73.79730225,"anonymous","EN",1,7,1,3,2,"",1,NA,NA,1,2,3,1,8,"7/11/20","rectangle",2,"1",NA,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,"rep","obama","R_3DkhHgpaha0a2Nc",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cpe-67-245-124-203.nyc.res.rr.com",NA,"North America","US","United States of America","New York","Flushing",40.76583099,-73.83308411,"Charter Communications Inc",0,88,"0%",0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"67.245.124.203","Queens","US","United States",40.7584,-73.7973,501,11358,"United States","67.245.124.203","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"7/11/20 13:50","7/11/20 13:58",0,"68.102.0.168",100,463,1,"7/11/20 13:58","R_3FQ0XWZyD0AMuIb",NA,NA,NA,NA,37.70500183,-97.22429657,"anonymous","EN",1,17,2,4,2,"",1,NA,NA,2,1,1,1,6,"7/11/20","colour",2,"2",NA,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,5,"rep","obama","R_3FQ0XWZyD0AMuIb",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ip68-102-0-168.ks.ok.cox.net",NA,"North America","US","United States of America","Arizona","Phoenix",33.44837952,-112.0740433,"Cox Communications",0,88,"0%",0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"68.102.0.168","Wichita","US","United States",37.705,-97.2243,678,67206,"United States","68.102.0.168","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"7/11/20 13:53","7/11/20 13:59",0,"66.102.151.170",100,349,1,"7/11/20 13:59","R_cOp6IQmSqHZ2v0l",NA,NA,NA,NA,37.94400024,-120.6423035,"anonymous","EN",1,5,1,3,2,"",1,NA,NA,1,2,3,1,5,"7/11/20","rectangle",2,"1",NA,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,3,"dem","obama","R_cOp6IQmSqHZ2v0l",NA,NA,NA,NA,"America/Los_Angeles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dsl-170.a66-102-151.caltel.com",NA,"North America","US","United States of America","California","Riverbank",37.73603821,-120.9354935,"Calaveras Internet Company",0,88,"0%",0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"66.102.151.170","Copperopolis","US","United States",37.944,-120.6423,862,95228,"United States","66.102.151.170","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
